datetime,open,high,low,close,volume,bar_index,src,xATR,nLoss,xATRTrailingStop,ut_pos,raw_buy,raw_sell,hma,hma_prev,atr_norm,hma_slope,hma_slope_norm,slope_threshold,dist_ok,cooldown_ok,range_buy_ok,range_sell_ok,buy,sell,signal,blocked_buy,blocked_sell,is_chop,stable_bias
2026-05-26 10:15:00+05:30,55396.85,55411.9,55351.5,55357.45,0,12,55357.45,,,,0,False,False,,,,,,0.045,False,True,False,False,False,False,,False,False,False,0
2026-05-26 10:20:00+05:30,55362.4,55447.75,55320.1,55442.05,0,13,55442.05,98.58571428571564,295.7571428571469,55146.29285714286,0,False,False,,,98.58571428571564,,,0.045,False,True,False,False,False,False,,False,False,False,0
2026-05-26 10:25:00+05:30,55445.75,55455.05,55417.1,55425.8,0,14,55425.8,94.25459183673627,282.7637755102088,55146.29285714286,0,False,False,,,94.25459183673627,,,0.045,False,True,False,False,False,False,,False,False,False,0
2026-05-26 10:30:00+05:30,55421.15,55439.1,55386.15,55437.55,0,15,55437.55,91.30426384839777,273.9127915451933,55163.63720845481,0,False,False,,,91.30426384839777,,,0.045,False,True,False,False,False,False,,False,False,False,0
2026-05-26 10:35:00+05:30,55437.6,55481.45,55417.3,55458.35,0,16,55458.35,89.3646735735118,268.09402072053535,55190.255979279464,0,False,False,55422.04964285714,,89.3646735735118,,,0.045,True,True,True,False,False,False,,False,False,False,0
2026-05-26 10:40:00+05:30,55457.75,55463.3,55437.35,55444.8,0,17,55444.8,84.83505403254698,254.50516209764095,55190.294837902366,0,False,False,55442.94659523808,55422.04964285714,84.83505403254698,,,0.045,False,True,False,False,False,False,,False,False,False,0
2026-05-26 10:45:00+05:30,55448.0,55465.1,55435.55,55458.75,0,18,55458.75,80.88612160165044,242.65836480495133,55216.09163519505,0,False,False,55459.002761904754,55442.94659523808,80.88612160165044,,,0.045,False,True,False,False,False,False,,False,False,False,0
2026-05-26 10:50:00+05:30,55458.8,55502.4,55437.25,55492.1,0,19,55492.1,79.76211291581838,239.28633874745515,55252.81366125254,0,False,False,55474.66914285715,55459.002761904754,79.76211291581838,52.619500000007974,0.6597054425519425,0.045,True,True,True,False,False,False,,False,False,False,1
2026-05-26 10:55:00+05:30,55488.55,55509.8,55437.7,55465.8,0,20,55465.8,79.21481913611748,237.64445740835245,55252.81366125254,0,False,False,55483.3296904762,55474.66914285715,79.21481913611748,40.38309523812495,0.5097921787681333,0.045,True,True,False,False,False,False,,False,False,False,1
2026-05-26 11:00:00+05:30,55471.0,55500.5,55461.35,55471.1,0,21,55471.1,76.35304634068062,229.05913902204185,55252.81366125254,0,False,False,55487.81864285715,55483.3296904762,76.35304634068062,28.815880952395673,0.3774031598401684,0.045,True,True,False,False,False,False,,False,False,False,1
2026-05-26 11:05:00+05:30,55468.0,55482.55,55415.45,55444.5,0,22,55444.5,75.69211445920385,227.07634337761155,55252.81366125254,0,False,False,55484.61454761905,55487.81864285715,75.69211445920385,9.945404761900136,0.13139287801585275,0.045,True,True,False,False,False,False,,False,False,False,1
2026-05-26 11:10:00+05:30,55442.2,55450.75,55397.0,55401.5,0,23,55401.5,74.12482056926072,222.37446170778216,55252.81366125254,0,False,False,55470.12795238096,55484.61454761905,74.12482056926072,-13.201738095245673,0.17810145095609695,0.045,True,True,False,False,False,False,,False,False,False,-1
2026-05-26 11:15:00+05:30,55397.4,55406.45,55353.1,55359.25,0,24,55359.25,72.64090481431342,217.92271444294025,55252.81366125254,0,False,False,55444.508833333326,55470.12795238096,72.64090481431342,-43.30980952382379,0.5962179247977907,0.045,True,True,False,True,False,False,,False,False,False,-1
